name,faction,id,ship,points,upgradecount,uselesscount,uselesscost,upgrade00,upgrade01,upgrade02,upgrade03,upgrade04,upgrade05,upgrade06,upgrade07,upgrade08,upgrade09,agility,hull,shields,attack,initiative,useless00,useless01,useless02,useless03
Blair Gray,galacticrepublic,redsquadronbomber,btlbywing,53,4,0,0,ioncannonturret,plasmatorpedoes,hotshotgunner,electronicbaffle,,,,,,,1,5,3,2,2,,,,
Blair Gray,galacticrepublic,dineeellberger,nabooroyaln1starfighter,59,3,0,0,passivesensors,r4p44,protontorpedoes,,,,,,,,2,3,2,2,3,,,,
Blair Gray,galacticrepublic,jediknight,delta7aethersprite,37,0,0,0,,,,,,,,,,,3,3,1,2,3,,,,
Blair Gray,galacticrepublic,104thbattalionpilot,arc170starfighter,46,1,0,0,novicetechnician,,,,,,,,,,1,6,3,3,2,,,,
Bobby Ott,scumandvillainy,palobgodalhi,hwk290lightfreighter,62,2,0,0,l337,moldycrow,,,,,,,,,2,3,2,2,3,,,,
Bobby Ott,scumandvillainy,oldteroch,fangfighter,65,2,0,0,fearless,advprotontorpedoes,,,,,,,,,3,4,0,3,5,,,,
Bobby Ott,scumandvillainy,unkarplutt,quadrijettransferspacetug,33,1,0,0,freelanceslicer,,,,,,,,,,2,5,0,2,2,,,,
Bobby Ott,scumandvillainy,sarcoplank,quadrijettransferspacetug,40,1,0,0,clustermines,,,,,,,,,,2,5,0,2,2,,,,
BobbySapphire,galacticempire,rhosquadronpilot,alphaclassstarwing,47,5,1,1,intimidation,firecontrolsystem,munitionsfailsafe,xg1assaultconfiguration,ioncannon,,,,,,2,4,3,2,3,munitionsfailsafe,,,
BobbySapphire,galacticempire,sigmasquadronace,tiephphantom,59,2,1,1,advancedsensors,delayedfuses,,,,,,,,,2,3,2,3,4,delayedfuses,,,
BobbySapphire,galacticempire,alphasquadronpilot,tieininterceptor,31,0,0,0,,,,,,,,,,,3,3,0,3,1,,,,
BobbySapphire,galacticempire,valenrudor,tielnfighter,30,1,0,0,intimidation,,,,,,,,,,3,3,0,2,3,,,,
BobbySapphire,galacticempire,gideonhask,tielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,4,,,,
Bohan Li,rebelalliance,roguesquadronescort,ewing,56,1,0,0,r3astromech,,,,,,,,,,3,3,3,3,4,,,,
Bohan Li,rebelalliance,captainrex,tielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Bohan Li,rebelalliance,arvelcrynyd,rz1awing,34,0,0,0,,,,,,,,,,,3,2,2,2,3,,,,
Bohan Li,rebelalliance,bodhirook,ut60duwing,55,2,0,0,leiaorgana,pivotwing,,,,,,,,,2,5,3,3,4,,,,
Bohan Li,rebelalliance,zeborrelios-tielnfighter,tielnfighter,24,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Brack Lee,galacticempire,countdown,tieskstriker,53,2,0,0,swarmtactics,proximitymines,,,,,,,,,2,4,0,3,4,,,,
Brack Lee,galacticempire,redline,tiecapunisher,70,4,0,0,advprotontorpedoes,ionmissiles,connernets,tacticalscrambler,,,,,,,1,6,3,2,5,,,,
Brack Lee,galacticempire,sigmasquadronace,tiephphantom,72,4,1,2,lonewolf,firecontrolsystem,fifthbrother,stealthdevice,,,,,,,2,3,2,3,4,firecontrolsystem,,,
Brad Smith / Corrvan,galacticrepublic,luminaraunduli,delta7aethersprite,66,2,0,0,sense,delta7b,,,,,,,,,2,3,3,3,4,,,,
Brad Smith / Corrvan,galacticrepublic,broadside,btlbywing,51,3,0,0,experthandling,ioncannonturret,clustermines,,,,,,,,1,5,3,2,3,,,,
Brad Smith / Corrvan,galacticrepublic,kickback,v19torrentstarfighter,33,0,0,0,,,,,,,,,,,2,5,0,2,4,,,,
Brad Smith / Corrvan,galacticrepublic,wolffe,arc170starfighter,50,0,0,0,,,,,,,,,,,1,6,3,3,4,,,,
Bradley Ho,rebelalliance,ap5,sheathipedeclassshuttle,36,3,1,3,marksmanship,r3astromech,phantom,,,,,,,,2,4,1,2,1,r3astromech,,,
Bradley Ho,rebelalliance,chopper,vcx100lightfreighter,107,7,0,0,advprotontorpedoes,advancedsensors,ioncannonturret,cassianandor,seasonednavigator,agilegunner,ghost,,,,0,10,4,4,2,,,,
Bradley Ho,rebelalliance,fennrau-sheathipedeclassshuttle,sheathipedeclassshuttle,57,1,0,0,leiaorgana,,,,,,,,,,2,4,1,2,6,,,,
Brandon Carey,scumandvillainy,moraloeval,yv666lightfreighter,89,4,0,0,perceptivecopilot,gnkgonkdroid,feedbackarray,electronicbaffle,,,,,,,1,9,3,3,4,,,,
Brandon Carey,scumandvillainy,torkilmux,hwk290lightfreighter,59,2,0,0,seismiccharges,moldycrow,,,,,,,,,2,3,2,2,2,,,,
Brandon Carey,scumandvillainy,miningguildsentry,modifiedtielnfighter,22,0,0,0,,,,,,,,,,,3,3,0,2,1,,,,
Brandon Carey,scumandvillainy,sunnybounder,m3ainterceptor,30,1,0,0,autoblasters,,,,,,,,,,3,3,1,2,1,,,,
Bremy,resistance,karekun,t70xwing,69,5,0,0,outmaneuver,bb8,electronicbaffle,integratedsfoils,advancedoptics,,,,,,2,4,3,3,4,,,,
Bremy,resistance,resistancesympathizer,scavengedyt1300,60,0,0,0,,,,,,,,,,,1,8,3,3,2,,,,
Bremy,resistance,rey,scavengedyt1300,70,0,0,0,,,,,,,,,,,1,8,3,3,5,,,,
Brendan Desjarlais,scumandvillainy,kathscarlet,firesprayclasspatrolcraft,90,5,0,0,tractorbeam,ionmissiles,ig88d,ionbombs,deadmansswitch,,,,,,2,6,4,3,4,,,,
Brendan Desjarlais,scumandvillainy,serissu,m3ainterceptor,48,1,0,0,hullupgrade,,,,,,,,,,3,4,1,2,5,,,,
Brendan Desjarlais,scumandvillainy,autopilotdrone,escapecraft,12,0,0,0,,,,,,,,,,,2,2,2,2,1,,,,
Brendan Desjarlais,scumandvillainy,skullsquadronpilot,fangfighter,50,1,0,0,fearless,,,,,,,,,,3,4,0,3,4,,,,
Brendan Morrissey,firstorder,lieutenantlehuse,tiesffighter,52,2,0,0,outmaneuver,protonrockets,,,,,,,,,2,3,3,2,5,,,,
Brendan Morrissey,firstorder,zetasquadronpilot,tiefofighter,26,0,0,0,,,,,,,,,,,3,3,1,2,2,,,,
Brendan Morrissey,firstorder,pettyofficerthanisson,upsilonclassshuttle,68,2,0,0,captainphasma,stealthdevice,,,,,,,,,1,6,6,4,1,,,,
Brendan Morrissey,firstorder,commandermalarus,tiefofighter,50,2,0,0,outmaneuver,targetingsynchronizer,,,,,,,,,3,3,1,2,5,,,,
Brendon Osmann-Deyman,scumandvillainy,sarcoplank,quadrijettransferspacetug,45,2,0,0,patternanalyzer,landocalrissian-crew,,,,,,,,,2,5,0,2,2,,,,
Brendon Osmann-Deyman,scumandvillainy,dacebonearm,hwk290lightfreighter,33,0,0,0,,,,,,,,,,,2,3,2,2,4,,,,
Brendon Osmann-Deyman,scumandvillainy,toranikulda,m12lkimogilafighter,48,0,0,0,,,,,,,,,,,1,7,2,3,4,,,,
Brendon Osmann-Deyman,scumandvillainy,fennrau,fangfighter,68,0,0,0,,,,,,,,,,,3,4,0,3,6,,,,
Brent T Grelle,galacticempire,deathfire,tiesabomber,43,1,0,0,fifthbrother,,,,,,,,,,2,6,0,2,2,,,,
Brent T Grelle,galacticempire,rearadmiralchiraneau,vt49decimator,87,2,0,0,freelanceslicer,clustermines,,,,,,,,,0,12,4,3,5,,,,
Brent T Grelle,galacticempire,seynmarana,tielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,4,,,,
Brent T Grelle,galacticempire,lieutenantkestal,tieagaggressor,36,1,0,0,ioncannonturret,,,,,,,,,,2,4,1,2,4,,,,
Brett Bird,galacticempire,blacksquadronace,tielnfighter,28,1,0,0,elusive,,,,,,,,,,3,3,0,2,3,,,,
Brett Bird,galacticempire,sigmasquadronace,tiephphantom,48,0,0,0,,,,,,,,,,,2,3,2,3,4,,,,
Brett Bird,galacticempire,patrolleader,vt49decimator,85,3,0,0,freelanceslicer,moffjerjerrod,hotshotgunner,,,,,,,,0,12,4,3,2,,,,
Brett Bird,galacticempire,deathfire,tiesabomber,37,1,0,0,clustermissiles,,,,,,,,,,2,6,0,2,2,,,,
Brian Squidgy Sloan,scumandvillainy,cartelmarauder,kihraxzfighter,38,0,0,0,,,,,,,,,,,2,5,1,3,2,,,,
Brian Squidgy Sloan,scumandvillainy,ig88c,aggressorassaultfighter,80,4,0,0,firecontrolsystem,ioncannon,connernets,contrabandcybernetics,,,,,,,3,5,3,3,4,,,,
Brian Squidgy Sloan,scumandvillainy,blacksunassassin,starviperclassattackplatform,48,0,0,0,,,,,,,,,,,3,4,1,3,3,,,,
Brian Squidgy Sloan,scumandvillainy,jakkugunrunner,quadrijettransferspacetug,30,0,0,0,,,,,,,,,,,2,5,0,2,1,,,,
Brian Walling,rebelalliance,wardensquadronpilot,btls8kwing,60,4,0,0,iontorpedoes,barragerockets,seismiccharges,protonbombs,,,,,,,1,6,3,2,2,,,,
Brian Walling,rebelalliance,outerrimsmuggler,modifiedyt1300lightfreighter,75,1,0,0,magvayarro,,,,,,,,,,1,8,5,3,1,,,,
Brian Walling,rebelalliance,phoenixsquadronpilot,rz1awing,29,0,0,0,,,,,,,,,,,3,2,2,2,1,,,,
Brian Walling,rebelalliance,airencracken,z95af4headhunter,36,0,0,0,,,,,,,,,,,2,2,2,2,5,,,,
Brian Webb,rebelalliance,janors,hwk290lightfreighter,64,2,0,0,protonbombs,moldycrow,,,,,,,,,2,3,2,2,5,,,,
Brian Webb,rebelalliance,sabinewren,attackshuttle,41,0,0,0,,,,,,,,,,,2,3,1,3,3,,,,
Brian Webb,rebelalliance,corranhorn,ewing,69,1,0,0,r3astromech,,,,,,,,,,3,3,3,3,5,,,,
Brian Webb,rebelalliance,zeborrelios-tielnfighter,tielnfighter,24,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Brien Robles (slim),galacticempire,majorvynder,alphaclassstarwing,64,4,0,0,predator,protontorpedoes,clustermissiles,advancedslam,,,,,,,2,4,3,2,4,,,,
Brien Robles (slim),galacticempire,omicrongrouppilot,lambdaclasst4ashuttle,50,3,0,0,jammingbeam,hullupgrade,st321,,,,,,,,1,7,4,3,1,,,,
Brien Robles (slim),galacticempire,grandinquisitor,tieadvancedv1,62,1,0,0,precognitivereflexes,,,,,,,,,,3,2,2,2,5,,,,
Brien Robles (slim),galacticempire,academypilot,tielnfighter,22,0,0,0,,,,,,,,,,,3,3,0,2,1,,,,
Britton Carr,scumandvillainy,cartelmarauder,kihraxzfighter,46,2,0,0,concussionmissiles,electronicbaffle,,,,,,,,,2,5,1,3,2,,,,
Britton Carr,scumandvillainy,guri,starviperclassattackplatform,74,1,0,0,advancedsensors,,,,,,,,,,3,4,1,3,5,,,,
Britton Carr,scumandvillainy,bossk,yv666lightfreighter,67,2,0,0,crackshot,novicetechnician,,,,,,,,,1,9,3,3,4,,,,
Britton Carr,scumandvillainy,autopilotdrone,escapecraft,12,0,0,0,,,,,,,,,,,2,2,2,2,1,,,,
Bryan Javorek,firstorder,lieutenantlehuse,tiesffighter,61,5,1,2,targetingsynchronizer,homingmissiles,skilledbombardier,passivesensors,shieldupgrade,,,,,,2,3,4,2,5,skilledbombardier,,,
Bryan Javorek,firstorder,sienarjaemusengineer,tievnsilencer,67,3,0,0,patternanalyzer,advprotontorpedoes,homingmissiles,,,,,,,,3,4,2,3,1,,,,
Bryan Javorek,firstorder,lieutenanttavson,upsilonclassshuttle,69,1,0,0,captainphasma,,,,,,,,,,1,6,6,4,3,,,,
Cailean Pritchard,resistance,benteene,mg100starfortress,72,2,0,0,pz4co,clustermines,,,,,,,,,1,9,3,3,3,,,,
Cailean Pritchard,resistance,covanell,resistancetransport,38,0,0,0,,,,,,,,,,,1,5,3,2,4,,,,
Cailean Pritchard,resistance,bb8,resistancetransportpod,26,0,0,0,,,,,,,,,,,2,3,1,2,3,,,,
Cailean Pritchard,resistance,logisticsdivisionpilot,resistancetransport,38,1,0,0,c3po-crew,,,,,,,,,,1,5,3,2,1,,,,
Cailean Pritchard,resistance,colossusstationmechanic,fireball,26,0,0,0,,,,,,,,,,,2,6,0,2,2,,,,
Cal Neuvost,separatistalliance,technounionbomber,hyenaclassdroidbomber,48,4,0,0,iontorpedoes,ionmissiles,electroprotonbomb,landingstruts,,,,,,,2,5,0,2,1,,,,
Cal Neuvost,separatistalliance,haorchallprototype,vultureclassdroidfighter,32,3,0,0,ionmissiles,grapplingstruts,staticdischargevanes,,,,,,,,2,3,0,2,1,,,,
Cal Neuvost,separatistalliance,haorchallprototype,vultureclassdroidfighter,33,3,0,0,energyshellcharges,grapplingstruts,afterburners,,,,,,,,2,3,0,2,1,,,,
Cal Neuvost,separatistalliance,technounionbomber,hyenaclassdroidbomber,35,2,0,0,clustermissiles,drk1probedroids,,,,,,,,,2,5,0,2,1,,,,
Cal Neuvost,separatistalliance,berwerkret,nantexclassstarfighter,44,1,0,0,trickshot,,,,,,,,,,3,4,0,3,5,,,,
Cam Murray ,scumandvillainy,binayrepirate,z95af4headhunter,28,1,0,0,concussionmissiles,,,,,,,,,,2,2,2,2,1,,,,
Cam Murray ,scumandvillainy,dalanoberos,m12lkimogilafighter,60,3,0,0,clustermissiles,r5p8,angleddeflectors,,,,,,,,1,7,1,3,3,,,,
Cam Murray ,scumandvillainy,palobgodalhi,hwk290lightfreighter,63,2,0,0,protonbombs,moldycrow,,,,,,,,,2,3,2,2,3,,,,
Cam Murray ,scumandvillainy,miningguildsentry,modifiedtielnfighter,22,0,0,0,,,,,,,,,,,3,3,0,2,1,,,,
Cam Murray ,scumandvillainy,kaatoleeachos,z95af4headhunter,27,0,0,0,,,,,,,,,,,2,2,2,2,3,,,,
CaptainSebastian ,resistance,zizitlo,rz2awing,56,3,1,6,outmaneuver,intimidation,protonrockets,,,,,,,,3,2,2,2,5,outmaneuver,,,
CaptainSebastian ,resistance,rosetico,resistancetransportpod,37,3,0,0,marksmanship,advancedoptics,ga97,,,,,,,,2,3,1,2,3,,,,
CaptainSebastian ,resistance,pammichnerrogoode,resistancetransport,40,1,0,0,larmadacy,,,,,,,,,,1,5,3,2,3,,,,
CaptainSebastian ,resistance,karekun,t70xwing,64,4,0,0,staticdischargevanes,integratedsfoils,blackone,homingmissiles,,,,,,,2,4,3,3,4,,,,
Carl Tinsley,firstorder,midnight,tiefofighter,50,2,0,0,composure,hullupgrade,,,,,,,,,3,4,1,2,6,,,,
Carl Tinsley,firstorder,tn3465,tiefofighter,28,0,0,0,,,,,,,,,,,3,3,1,2,2,,,,
Carl Tinsley,firstorder,firstorderprovocateur,tiebainterceptor,57,3,0,0,swarmtactics,patternanalyzer,ionmissiles,,,,,,,,3,2,2,3,3,,,,
Carl Tinsley,firstorder,avenger,tievnsilencer,65,1,0,0,plasmatorpedoes,,,,,,,,,,3,4,2,3,3,,,,
Carlo Veltri,resistance,rey,scavengedyt1300,91,5,1,7,freelanceslicer,korrsella,paigetico,hullupgrade,reysmillenniumfalcon,,,,,,1,9,3,3,5,paigetico,,,
Carlo Veltri,resistance,lulolampar,rz2awing,51,2,0,0,intimidation,lonewolf,,,,,,,,,3,2,2,2,5,,,,
Carlo Veltri,resistance,colossusstationmechanic,fireball,32,1,0,0,shieldupgrade,,,,,,,,,,2,6,1,2,2,,,,
Carlo Veltri,resistance,colossusstationmechanic,fireball,26,0,0,0,,,,,,,,,,,2,6,0,2,2,,,,
Carson Hopper,rebelalliance,outerrimsmuggler,modifiedyt1300lightfreighter,67,0,0,0,,,,,,,,,,,1,8,5,3,1,,,,
Carson Hopper,rebelalliance,corranhorn,ewing,66,0,0,0,,,,,,,,,,,3,3,3,3,5,,,,
Carson Hopper,rebelalliance,esegetuketu,btls8kwing,65,2,0,0,ezrabridger,leiaorgana,,,,,,,,,1,6,3,2,3,,,,
Catchyslim,galacticempire,captainoicunn,vt49decimator,90,2,0,0,moffjerjerrod,agilegunner,,,,,,,,,0,12,4,3,3,,,,
Catchyslim,galacticempire,omicrongrouppilot,lambdaclasst4ashuttle,54,4,0,0,jammingbeam,novicetechnician,hullupgrade,st321,,,,,,,1,7,4,3,1,,,,
Catchyslim,galacticempire,vizier,tiereaper,54,1,0,0,seventhsister,,,,,,,,,,1,6,2,3,2,,,,
Catherine Nyxsera,firstorder,lieutenantlehuse,tiesffighter,52,3,0,0,debrisgambit,concussionmissiles,passivesensors,,,,,,,,2,3,3,2,5,,,,
Catherine Nyxsera,firstorder,lieutenantdormitz,upsilonclassshuttle,74,1,0,0,pettyofficerthanisson,,,,,,,,,,1,6,6,4,2,,,,
Catherine Nyxsera,firstorder,majorstridan,upsilonclassshuttle,71,2,0,0,patternanalyzer,heavylasercannon,,,,,,,,,1,6,6,4,4,,,,
Chandler H.,separatistalliance,skakoanace,belbullab22starfighter,49,2,0,0,tv94,soullessone,,,,,,,,,2,5,2,3,3,,,,
Chandler H.,separatistalliance,separatistdrone,vultureclassdroidfighter,22,1,0,0,grapplingstruts,,,,,,,,,,2,3,0,2,3,,,,
Chandler H.,separatistalliance,sunfac,nantexclassstarfighter,60,2,0,0,predator,trickshot,,,,,,,,,3,4,0,3,6,,,,
Chandler H.,separatistalliance,stalgasinhiveguard,nantexclassstarfighter,35,1,0,0,crackshot,,,,,,,,,,3,4,0,3,3,,,,
Chandler H.,separatistalliance,haorchallprototype,vultureclassdroidfighter,26,1,0,0,homingmissiles,,,,,,,,,,2,3,0,2,1,,,,
Charles Fletcher III,galacticrepublic,broadside,btlbywing,57,5,0,0,predator,ioncannonturret,plasmatorpedoes,r5astromech,synchronizedconsole,,,,,,1,5,3,2,3,,,,
Charles Fletcher III,galacticrepublic,tucker,v19torrentstarfighter,29,0,0,0,,,,,,,,,,,2,5,0,2,2,,,,
Charles Fletcher III,galacticrepublic,axe,v19torrentstarfighter,37,1,0,0,clustermissiles,,,,,,,,,,2,5,0,2,3,,,,
Charles Fletcher III,galacticrepublic,shadowsquadronveteran,btlbywing,50,4,0,0,dorsalturret,plasmatorpedoes,r3astromech,seismiccharges,,,,,,,1,5,3,2,3,,,,
Charles Fletcher III,galacticrepublic,bluesquadronprotector,v19torrentstarfighter,27,0,0,0,,,,,,,,,,,2,5,0,2,3,,,,
Charles Holcomb,galacticrepublic,bravoflightofficer,nabooroyaln1starfighter,40,1,0,0,r2astromech,,,,,,,,,,2,3,2,2,2,,,,
Charles Holcomb,galacticrepublic,ahsokatano,delta7aethersprite,69,2,0,0,supernaturalreflexes,delta7b,,,,,,,,,2,3,3,3,3,,,,
Charles Holcomb,galacticrepublic,wolffe,arc170starfighter,50,0,0,0,,,,,,,,,,,1,6,3,3,4,,,,
Charles Holcomb,galacticrepublic,broadside,btlbywing,41,1,0,0,ioncannonturret,,,,,,,,,,1,5,3,2,3,,,,
Chris Allen,firstorder,rush,tievnsilencer,62,1,0,0,clustermissiles,,,,,,,,,,3,4,2,3,2,,,,
Chris Allen,firstorder,lieutenanttavson,upsilonclassshuttle,90,4,0,0,gnkgonkdroid,generalhux,jammingbeam,advancedsensors,,,,,,,1,6,6,4,3,,,,
Chris Allen,firstorder,zetasquadronsurvivor,tiesffighter,38,1,0,0,staticdischargevanes,,,,,,,,,,2,3,3,2,2,,,,
Chris Bobby ,galacticempire,sabersquadronace,tieininterceptor,36,0,0,0,,,,,,,,,,,3,3,0,3,4,,,,
Chris Bobby ,galacticempire,doubleedge,tieagaggressor,40,2,0,0,ioncannonturret,concussionmissiles,,,,,,,,,2,4,1,2,2,,,,
Chris Bobby ,galacticempire,rhosquadronpilot,alphaclassstarwing,39,1,0,0,ionmissiles,,,,,,,,,,2,4,3,2,3,,,,
Chris Bobby ,galacticempire,wampa,tielnfighter,29,0,0,0,,,,,,,,,,,3,3,0,2,1,,,,
Chris Bobby ,galacticempire,echo,tiephphantom,56,1,0,0,lonewolf,,,,,,,,,,2,3,2,3,4,,,,
Chris Burnett,rebelalliance,norrawexley,arc170starfighter,63,1,0,0,k2so,,,,,,,,,,1,6,3,3,5,,,,
Chris Burnett,rebelalliance,lieutenantblount,z95af4headhunter,37,2,0,0,crackshot,concussionmissiles,,,,,,,,,2,2,2,2,4,,,,
Chris Burnett,rebelalliance,arvelcrynyd,rz1awing,34,0,0,0,,,,,,,,,,,3,2,2,2,3,,,,
Chris Burnett,rebelalliance,rebelscout,hwk290lightfreighter,66,4,0,0,protonbombs,leiaorgana,staticdischargevanes,moldycrow,,,,,,,2,3,2,2,2,,,,
Chris Daykin,galacticrepublic,goldsquadrontrooper,v19torrentstarfighter,25,0,0,0,,,,,,,,,,,2,5,0,2,2,,,,
Chris Daykin,galacticrepublic,redsquadronbomber,btlbywing,48,4,0,0,dorsalturret,iontorpedoes,proximitymines,hullupgrade,,,,,,,1,6,3,2,2,,,,
Chris Daykin,galacticrepublic,obiwankenobi,delta7aethersprite,69,3,2,1,instinctiveaim,delta7b,delayedfuses,,,,,,,,2,3,3,3,5,instinctiveaim,delayedfuses,,
Chris Daykin,galacticrepublic,naboohandmaiden,nabooroyaln1starfighter,58,2,0,0,passivesensors,protontorpedoes,,,,,,,,,2,3,2,2,1,,,,
Chris Donahue,firstorder,majorvonreg,tiebainterceptor,71,3,0,0,daredevil,advancedoptics,shieldupgrade,,,,,,,,3,2,3,3,6,,,,
Chris Donahue,firstorder,lieutenantlehuse,tiesffighter,71,5,0,0,trickshot,primedthrusters,concussionmissiles,hotshotgunner,collisiondetector,,,,,,2,3,3,2,5,,,,
Chris Donahue,firstorder,muse,tiefofighter,30,0,0,0,,,,,,,,,,,3,3,1,2,2,,,,
Chris Donahue,firstorder,zetasquadronpilot,tiefofighter,26,0,0,0,,,,,,,,,,,3,3,1,2,2,,,,
Chris Langland,firstorder,rush,tievnsilencer,64,1,0,0,protonrockets,,,,,,,,,,3,4,2,3,2,,,,
Chris Langland,firstorder,lieutenantrivas,tiefofighter,27,0,0,0,,,,,,,,,,,3,3,1,2,1,,,,
Chris Langland,firstorder,firstorderprovocateur,tiebainterceptor,45,0,0,0,,,,,,,,,,,3,2,2,3,3,,,,
Chris Langland,firstorder,pettyofficerthanisson,upsilonclassshuttle,64,1,0,0,captainphasma,,,,,,,,,,1,6,6,4,1,,,,
Christian Bonet,rebelalliance,fennrau-sheathipedeclassshuttle,sheathipedeclassshuttle,64,4,0,0,snapshot,hullupgrade,r4astromech,phantom,,,,,,,2,5,1,2,6,,,,
Christian Bonet,rebelalliance,hansolo-modifiedyt1300lightfreighter,modifiedyt1300lightfreighter,90,1,0,0,r2d2-crew,,,,,,,,,,1,8,5,3,6,,,,
Christian Bonet,rebelalliance,bladesquadronveteran,asf01bwing,45,1,0,0,autoblasters,,,,,,,,,,1,4,4,3,3,,,,
Christian Krogager Jespersen,firstorder,null,tiefofighter,30,0,0,0,,,,,,,,,,,3,3,1,2,0,,,,
Christian Krogager Jespersen,firstorder,holo,tiebainterceptor,56,1,0,0,proudtradition,,,,,,,,,,3,2,2,3,5,,,,
Christian Krogager Jespersen,firstorder,majorvonreg,tiebainterceptor,57,0,0,0,,,,,,,,,,,3,2,2,3,6,,,,
Christian Krogager Jespersen,firstorder,zetasquadronsurvivor,tiesffighter,32,0,0,0,,,,,,,,,,,2,3,3,2,2,,,,
Christian Krogager Jespersen,firstorder,epsilonsquadroncadet,tiefofighter,25,0,0,0,,,,,,,,,,,3,3,1,2,1,,,,
Christopher Dunn,galacticempire,rhosquadronpilot,alphaclassstarwing,54,4,0,0,firecontrolsystem,iontorpedoes,magpulsewarheads,hullupgrade,,,,,,,2,5,3,2,3,,,,
Christopher Dunn,galacticempire,fifthbrother,tieadvancedv1,58,1,0,0,supernaturalreflexes,,,,,,,,,,3,2,2,2,4,,,,
Christopher Dunn,galacticempire,sienarspecialist,tieagaggressor,39,2,1,8,homingmissiles,agilegunner,,,,,,,,,2,4,1,2,2,agilegunner,,,
Christopher Dunn,galacticempire,lieutenantkarsabi,alphaclassstarwing,46,1,0,0,plasmatorpedoes,,,,,,,,,,2,4,3,2,3,,,,
Christopher Patrick,firstorder,zetasquadronsurvivor,tiesffighter,43,2,0,0,deuteriumpowercells,firecontrolsystem,,,,,,,,,2,3,3,2,2,,,,
Christopher Patrick,firstorder,lieutenantlehuse,tiesffighter,49,1,0,0,specialforcesgunner,,,,,,,,,,2,3,3,2,5,,,,
Christopher Patrick,firstorder,holo,tiebainterceptor,60,2,0,0,marksmanship,patternanalyzer,,,,,,,,,3,2,2,3,5,,,,
Christopher Patrick,firstorder,firstorderprovocateur,tiebainterceptor,46,1,0,0,composure,,,,,,,,,,3,2,2,3,3,,,,
Christopher Peters -CrazyVulcan,resistance,covanell,resistancetransport,79,6,0,0,intimidation,ioncannon,plasmatorpedoes,leiaorgana-resistance,bbastromech,electronicbaffle,,,,,1,5,3,2,4,,,,
Christopher Peters -CrazyVulcan,resistance,colossusstationmechanic,fireball,26,0,0,0,,,,,,,,,,,2,6,0,2,2,,,,
Christopher Peters -CrazyVulcan,resistance,nodinchavdri,resistancetransport,46,2,0,0,hansolo-crew,c3po-crew,,,,,,,,,1,5,3,2,2,,,,
Christopher Peters -CrazyVulcan,resistance,lieutenantbastian,t70xwing,47,1,0,0,integratedsfoils,,,,,,,,,,2,4,3,3,2,,,,
Christopher Spenner,firstorder,tn3465,tiefofighter,35,1,0,0,hullupgrade,,,,,,,,,,3,4,1,2,2,,,,
Christopher Spenner,firstorder,holo,tiebainterceptor,59,2,1,1,swarmtactics,delayedfuses,,,,,,,,,3,2,2,3,5,delayedfuses,,,
Christopher Spenner,firstorder,muse,tiefofighter,36,1,0,0,squadleader,,,,,,,,,,3,3,1,2,2,,,,
Christopher Spenner,firstorder,zetasquadronsurvivor,tiesffighter,38,1,0,0,targetingsynchronizer,,,,,,,,,,2,3,3,2,2,,,,
Christopher Spenner,firstorder,longshot,tiefofighter,31,0,0,0,,,,,,,,,,,3,3,1,2,3,,,,
Claude Matte,galacticempire,sigmasquadronace,tiephphantom,61,3,1,1,outmaneuver,trajectorysimulator,munitionsfailsafe,,,,,,,,2,3,2,3,4,munitionsfailsafe,,,
Claude Matte,galacticempire,sabersquadronace,tieininterceptor,42,1,0,0,outmaneuver,,,,,,,,,,3,3,0,3,4,,,,
Claude Matte,galacticempire,majorvermeil,tiereaper,49,0,0,0,,,,,,,,,,,1,6,2,3,4,,,,
Claude Matte,galacticempire,zertikstrom,tieadvancedx1,47,1,0,0,afterburners,,,,,,,,,,3,3,2,2,3,,,,
Claudio Veas,scumandvillainy,ig88b,aggressorassaultfighter,63,1,0,0,jammingbeam,,,,,,,,,,3,5,3,3,4,,,,
Claudio Veas,scumandvillainy,jakkugunrunner,quadrijettransferspacetug,32,1,0,0,electronicbaffle,,,,,,,,,,2,5,0,2,1,,,,
Claudio Veas,scumandvillainy,serissu,m3ainterceptor,47,1,0,0,iontorpedoes,,,,,,,,,,3,3,1,2,5,,,,
Claudio Veas,scumandvillainy,skullsquadronpilot,fangfighter,50,1,0,0,fearless,,,,,,,,,,3,4,0,3,4,,,,
cody wood,scumandvillainy,kavil,btla4ywing,55,4,1,1,dorsalturret,dengar,r4astromech,munitionsfailsafe,,,,,,,1,6,2,2,5,munitionsfailsafe,,,
cody wood,scumandvillainy,captainjostero,kihraxzfighter,48,1,0,0,afterburners,,,,,,,,,,2,5,1,3,3,,,,
cody wood,scumandvillainy,ig88c,aggressorassaultfighter,70,3,0,0,tractorbeam,deadmansswitch,ig2000,,,,,,,,3,5,3,3,4,,,,
cody wood,scumandvillainy,l337-escapecraft,escapecraft,26,0,0,0,,,,,,,,,,,2,2,2,2,2,,,,
Colin Miner,resistance,r1j5,fireball,35,1,0,0,ga97,,,,,,,,,,2,6,0,2,1,,,,
